194
-1
40
159
7
-1
58
22
143
177
-1
-1
11
75
-1
-1
-1
-1
-1
253
-1
92
270
-1
-1
141
-1
111
-1
217
-1
221
89
-1
88
-1
171
-1
125
-1
23
81
-1
-1
-1
173
-1
41
29
-1
-1
144
-1
260
-1
36
-1
-1
-1
211
64
241
-1
115
139
95
-1
137
284
-1
255
-1
244
-1
289
237
-1
-1
8
1
-1
-1
-1
30
-1
-1
-1
-1
-1
-1
266
156
87
86
-1
-1
135
293
190
118
119
198
-1
73
172
-1
-1
164
167
180
13
74
231
-1
110
-1
116
-1
219
-1
47
132
157
-1
153
70
-1
25
63
57
-1
-1
120
-1
-1
-1
121
-1
-1
-1
-1
-1
-1
155
-1
-1
-1
-1
3
179
200
127
-1
109
279
56
54
160
28
52
35
235
72
161
-1
-1
197
148
184
188
265
103
5
-1
250
130
281
229
222
45
178
-1
-1
163
69
66
174
38
112
191
298
46
-1
-1
-1
238
-1
199
-1
296
262
207
162
149
-1
146
168
150
261
-1
-1
-1
84
-1
83
209
-1
304
85
276
301
269
166
99
-1
-1
65
-1
152
105
183
308
228
138
193
101
240
32
286
20
100
-1
53
-1
-1
216
215
59
-1
21
-1
68
62
140
303
-1
131
287
-1
-1
-1
-1
-1
-1
272
-1
206
-1
202
291
249
300
-1
-1
-1
181
-1
-1
124
256
80
-1
-1
182
-1
37
12
82
169
-1
-1
-1
96
43
-1
-1
192
15
76
31
-1
-1
-1
-1
-1
26
248
233
283
-1
142
129
-1
-1
-1
-1
-1
-1
-1
-1
273
226
-1
-1
-1
-1
232
236
307
-1
44
113
-1
-1
-1
145
-1
251
-1
-1
242
-1
205
252
-1
-1
60
-1
10
0
-1
91
-1
-1
-1
-1
123
-1
19
-1
210
-1
299
-1
275
-1
14
-1
230
176
-1
6
-1
234
186
-1
305
277
2
-1
-1
223
-1
-1
97
-1
90
196
-1
258
-1
-1
122
220
9
-1
-1
-1
-1
128
-1
-1
-1
-1
151
-1
-1
225
39
302
-1
154
274
297
-1
93
33
278
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
79
-1
-1
-1
-1
-1
227
-1
-1
-1
42
-1
-1
-1
-1
-1
268
-1
267
-1
-1
-1
-1
-1
-1
-1
239
-1
-1
-1
-1
292
-1
114
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
290
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
98
263
264
-1
-1
-1
-1
-1
34
-1
-1
208
106
-1
-1
-1
-1
-1
-1
-1
-1
-1
247
201
134
-1
195
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
224
-1
-1
271
-1
-1
-1
-1
158
-1
-1
175
49
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
218
-1
306
136
-1
-1
-1
-1
61
-1
-1
288
-1
-1
-1
-1
-1
-1
-1
-1
4
108
-1
-1
187
-1
-1
126
-1
-1
-1
-1
-1
185
27
-1
-1
-1
71
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
213
-1
257
294
